estacion,ancho_ventana,pentada_fin,parametro,valor
1743,24,28,beta,16453.0826990598
1743,24,28,prob.0,0
1743,24,28,prob.media.0,0
1743,24,29,alpha,1.0277762451323298
1743,24,29,beta,16701.394580363292
1743,24,29,prob.0,0
1743,24,29,prob.media.0,0
1743,24,30,alpha,NA
1743,24,30,beta,NA
1743,24,30,prob.0,NA
1743,24,30,prob.media.0,NA
1743,24,31,alpha,NA
1743,24,31,beta,NA
1743,24,31,prob.0,NA
1743,24,31,prob.media.0,NA
1743,24,32,alpha,NA
1743,24,32,beta,NA
1743,24,32,prob.0,NA
1743,24,32,prob.media.0,NA
1743,24,33,alpha,NA
1743,24,33,beta,NA
1743,24,33,prob.0,NA
1743,24,33,prob.media.0,NA
1743,24,34,alpha,NA
1743,24,34,beta,NA
1743,24,34,prob.0,NA
1743,24,34,prob.media.0,NA
1743,24,35,alpha,NA
1743,24,35,beta,NA
1743,24,35,prob.0,NA
1743,24,35,prob.media.0,NA
1743,24,36,alpha,NA
1743,24,36,beta,NA
1743,24,36,prob.0,NA
1743,24,36,prob.media.0,NA
1743,24,37,alpha,NA
1743,24,37,beta,NA
1743,24,37,prob.0,NA
1743,24,37,prob.media.0,NA
1743,24,38,alpha,NA
1743,24,38,beta,NA
1743,24,38,prob.0,NA
1743,24,38,prob.media.0,NA
1743,24,39,alpha,NA
1743,24,39,beta,NA
1743,24,39,prob.0,NA
1743,24,39,prob.media.0,NA
1743,24,40,alpha,NA
1743,24,40,beta,NA
1743,24,40,prob.0,NA
1743,24,40,prob.media.0,NA
1743,24,41,alpha,NA
1743,24,41,beta,NA
1743,24,41,prob.0,NA
1743,24,41,prob.media.0,NA
1743,24,42,alpha,NA
1743,24,42,beta,NA
1743,24,42,prob.0,NA
1743,24,42,prob.media.0,NA
1743,24,43,alpha,NA
1743,24,43,beta,NA
1743,24,43,prob.0,NA
1743,24,43,prob.media.0,NA
1743,24,44,alpha,NA
1743,24,44,beta,NA
1743,24,44,prob.0,NA
1743,24,44,prob.media.0,NA
1743,24,45,alpha,NA
1743,24,45,beta,NA
1743,24,45,prob.0,NA
1743,24,45,prob.media.0,NA
1743,24,46,alpha,NA
1743,24,46,beta,NA
1743,24,46,prob.0,NA
1743,24,46,prob.media.0,NA
1743,24,47,alpha,NA
1743,24,47,beta,NA
1743,24,47,prob.0,NA
1743,24,47,prob.media.0,NA
1743,24,48,alpha,NA
1743,24,48,beta,NA
1743,24,48,prob.0,NA
1743,24,48,prob.media.0,NA
1743,24,49,alpha,NA
1743,24,49,beta,NA
1743,24,49,prob.0,NA
1743,24,49,prob.media.0,NA
1743,24,50,alpha,NA
1743,24,50,beta,NA
1743,24,50,prob.0,NA
1743,24,50,prob.media.0,NA
1743,24,51,alpha,NA
1743,24,51,beta,NA
1743,24,51,prob.0,NA
1743,24,51,prob.media.0,NA
1743,24,52,alpha,NA
1743,24,52,beta,NA
1743,24,52,prob.0,NA
1743,24,52,prob.media.0,NA
1743,24,53,alpha,NA
1743,24,53,beta,NA
1743,24,53,prob.0,NA
1743,24,53,prob.media.0,NA
1743,24,54,alpha,NA
1743,24,54,beta,NA
1743,24,54,prob.0,NA
1743,24,54,prob.media.0,NA
1743,24,55,alpha,NA
1743,24,55,beta,NA
1743,24,55,prob.0,NA
1743,24,55,prob.media.0,NA
1743,24,56,alpha,NA
1743,24,56,beta,NA
1743,24,56,prob.0,NA
1743,24,56,prob.media.0,NA
1743,24,57,alpha,NA
1743,24,57,beta,NA
1743,24,57,prob.0,NA
1743,24,57,prob.media.0,NA
1743,24,58,alpha,NA
1743,24,58,beta,NA
1743,24,58,prob.0,NA
1743,24,58,prob.media.0,NA
1743,24,59,alpha,NA
1743,24,59,beta,NA
1743,24,59,prob.0,NA
1743,24,59,prob.media.0,NA
1743,24,60,alpha,NA
1743,24,60,beta,NA
1743,24,60,prob.0,NA
1743,24,60,prob.media.0,NA
1743,24,61,alpha,NA
1743,24,61,beta,NA
1743,24,61,prob.0,NA
1743,24,61,prob.media.0,NA
1743,24,62,alpha,NA
1743,24,62,beta,NA
1743,24,62,prob.0,NA
1743,24,62,prob.media.0,NA
1743,24,63,alpha,NA
1743,24,63,beta,NA
1743,24,63,prob.0,NA
1743,24,63,prob.media.0,NA
1743,24,64,alpha,NA
1743,24,64,beta,NA
1743,24,64,prob.0,NA
1743,24,64,prob.media.0,NA
1743,24,65,alpha,NA
1743,24,65,beta,NA
1743,24,65,prob.0,NA
1743,24,65,prob.media.0,NA
1743,24,66,alpha,NA
1743,24,66,beta,NA
1743,24,66,prob.0,NA
1743,24,66,prob.media.0,NA
1743,24,67,alpha,NA
1743,24,67,beta,NA
1743,24,67,prob.0,NA
1743,24,67,prob.media.0,NA
1743,24,68,alpha,NA
1743,24,68,beta,NA
1743,24,68,prob.0,NA
1743,24,68,prob.media.0,NA
1743,24,69,alpha,NA
1743,24,69,beta,NA
1743,24,69,prob.0,NA
1743,24,69,prob.media.0,NA
1743,24,70,alpha,NA
1743,24,70,beta,NA
1743,24,70,prob.0,NA
1743,24,70,prob.media.0,NA
1743,24,71,alpha,NA
1743,24,71,beta,NA
1743,24,71,prob.0,NA
1743,24,71,prob.media.0,NA
1743,24,72,alpha,NA
1743,24,72,beta,NA
1743,24,72,prob.0,NA
1743,24,72,prob.media.0,NA
1743,36,1,alpha,NA
1743,36,1,beta,NA
1743,36,1,prob.0,NA
1743,36,1,prob.media.0,NA
1743,36,2,alpha,NA
1743,36,2,beta,NA
1743,36,2,prob.0,NA
1743,36,2,prob.media.0,NA
1743,36,3,alpha,NA
1743,36,3,beta,NA
1743,36,3,prob.0,NA
1743,36,3,prob.media.0,NA
1743,36,4,alpha,NA
1743,36,4,beta,NA
1743,36,4,prob.0,NA
1743,36,4,prob.media.0,NA
1743,36,5,alpha,NA
1743,36,5,beta,NA
1743,36,5,prob.0,NA
1743,36,5,prob.media.0,NA
1743,36,6,alpha,NA
1743,36,6,beta,NA
1743,36,6,prob.0,NA
1743,36,6,prob.media.0,NA
1743,36,7,alpha,NA
1743,36,7,beta,NA
1743,36,7,prob.0,NA
1743,36,7,prob.media.0,NA
1743,36,8,alpha,NA
1743,36,8,beta,NA
1743,36,8,prob.0,NA
1743,36,8,prob.media.0,NA
1743,36,9,alpha,NA
1743,36,9,beta,NA
1743,36,9,prob.0,NA
1743,36,9,prob.media.0,NA
1743,36,10,alpha,NA
1743,36,10,beta,NA
1743,36,10,prob.0,NA
1743,36,10,prob.media.0,NA
1743,36,11,alpha,NA
1743,36,11,beta,NA
1743,36,11,prob.0,NA
1743,36,11,prob.media.0,NA
1743,36,12,alpha,NA
1743,36,12,beta,NA
1743,36,12,prob.0,NA
1743,36,12,prob.media.0,NA
1743,36,13,alpha,NA
1743,36,13,beta,NA
1743,36,13,prob.0,NA
1743,36,13,prob.media.0,NA
1743,36,14,alpha,NA
1743,36,14,beta,NA
1743,36,14,prob.0,NA
1743,36,14,prob.media.0,NA
1743,36,15,alpha,NA
1743,36,15,beta,NA
1743,36,15,prob.0,NA
1743,36,15,prob.media.0,NA
1743,36,16,alpha,NA
1743,36,16,beta,NA
1743,36,16,prob.0,NA
1743,36,16,prob.media.0,NA
1743,36,17,alpha,NA
1743,36,17,beta,NA
1743,36,17,prob.0,NA
1743,36,17,prob.media.0,NA
1743,36,18,alpha,NA
1743,36,18,beta,NA
1743,36,18,prob.0,NA
1743,36,18,prob.media.0,NA
1743,36,19,alpha,NA
1743,36,19,beta,NA
1743,36,19,prob.0,NA
1743,36,19,prob.media.0,NA
1743,36,20,alpha,NA
1743,36,20,beta,NA
1743,36,20,prob.0,NA
1743,36,20,prob.media.0,NA
1743,36,21,alpha,NA
1743,36,21,beta,NA
1743,36,21,prob.0,NA
1743,36,21,prob.media.0,NA
1743,36,22,alpha,NA
1743,36,22,beta,NA
1743,36,22,prob.0,NA
1743,36,22,prob.media.0,NA
1743,36,23,alpha,NA
1743,36,23,beta,NA
1743,36,23,prob.0,NA
1743,36,23,prob.media.0,NA
1743,36,24,alpha,NA
1743,36,24,beta,NA
1743,36,24,prob.0,NA
1743,36,24,prob.media.0,NA
1743,36,25,alpha,NA
1743,36,25,beta,NA
1743,36,25,prob.0,NA
1743,36,25,prob.media.0,NA
1743,36,26,alpha,NA
1743,36,26,beta,NA
1743,36,26,prob.0,NA
1743,36,26,prob.media.0,NA
1743,36,27,alpha,NA
1743,36,27,beta,NA
1743,36,27,prob.0,NA
1743,36,27,prob.media.0,NA
1743,36,28,alpha,NA
1743,36,28,beta,NA
1743,36,28,prob.0,NA
1743,36,28,prob.media.0,NA
1743,36,29,alpha,NA
1743,36,29,beta,NA
1743,36,29,prob.0,NA
1743,36,29,prob.media.0,NA
1743,36,30,alpha,NA
1743,36,30,beta,NA
1743,36,30,prob.0,NA
1743,36,30,prob.media.0,NA
1743,36,31,alpha,NA
1743,36,31,beta,NA
1743,36,31,prob.0,NA
1743,36,31,prob.media.0,NA
1743,36,32,alpha,NA
1743,36,32,beta,NA
1743,36,32,prob.0,NA
1743,36,32,prob.media.0,NA
1743,36,33,alpha,NA
1743,36,33,beta,NA
1743,36,33,prob.0,NA
1743,36,33,prob.media.0,NA
1743,36,34,alpha,NA
1743,36,34,beta,NA
1743,36,34,prob.0,NA
1743,36,34,prob.media.0,NA
1743,36,35,alpha,NA
1743,36,35,beta,NA
1743,36,35,prob.0,NA
1743,36,35,prob.media.0,NA
1743,36,36,alpha,NA
1743,36,36,beta,NA
1743,36,36,prob.0,NA
1743,36,36,prob.media.0,NA
1743,36,37,alpha,NA
1743,36,37,beta,NA
1743,36,37,prob.0,NA
1743,36,37,prob.media.0,NA
1743,36,38,alpha,NA
1743,36,38,beta,NA
1743,36,38,prob.0,NA
1743,36,38,prob.media.0,NA
1743,36,39,alpha,NA
1743,36,39,beta,NA
1743,36,39,prob.0,NA
1743,36,39,prob.media.0,NA
1743,36,40,alpha,NA
1743,36,40,beta,NA
1743,36,40,prob.0,NA
1743,36,40,prob.media.0,NA
1743,36,41,alpha,NA
1743,36,41,beta,NA
1743,36,41,prob.0,NA
1743,36,41,prob.media.0,NA
1743,36,42,alpha,NA
1743,36,42,beta,NA
1743,36,42,prob.0,NA
1743,36,42,prob.media.0,NA
1743,36,43,alpha,NA
1743,36,43,beta,NA
1743,36,43,prob.0,NA
1743,36,43,prob.media.0,NA
1743,36,44,alpha,NA
1743,36,44,beta,NA
1743,36,44,prob.0,NA
1743,36,44,prob.media.0,NA
1743,36,45,alpha,NA
1743,36,45,beta,NA
1743,36,45,prob.0,NA
1743,36,45,prob.media.0,NA
1743,36,46,alpha,NA
1743,36,46,beta,NA
1743,36,46,prob.0,NA
1743,36,46,prob.media.0,NA
1743,36,47,alpha,NA
1743,36,47,beta,NA
1743,36,47,prob.0,NA
1743,36,47,prob.media.0,NA
1743,36,48,alpha,NA
1743,36,48,beta,NA
1743,36,48,prob.0,NA
1743,36,48,prob.media.0,NA
1743,36,49,alpha,NA
1743,36,49,beta,NA
1743,36,49,prob.0,NA
1743,36,49,prob.media.0,NA
1743,36,50,alpha,NA
1743,36,50,beta,NA
1743,36,50,prob.0,NA
1743,36,50,prob.media.0,NA
1743,36,51,alpha,NA
1743,36,51,beta,NA
1743,36,51,prob.0,NA
1743,36,51,prob.media.0,NA
1743,36,52,alpha,NA
1743,36,52,beta,NA
1743,36,52,prob.0,NA
1743,36,52,prob.media.0,NA
1743,36,53,alpha,NA
1743,36,53,beta,NA
1743,36,53,prob.0,NA
1743,36,53,prob.media.0,NA
1743,36,54,alpha,NA
1743,36,54,beta,NA
1743,36,54,prob.0,NA
1743,36,54,prob.media.0,NA
1743,36,55,alpha,NA
1743,36,55,beta,NA
1743,36,55,prob.0,NA
1743,36,55,prob.media.0,NA
1743,36,56,alpha,NA
1743,36,56,beta,NA
1743,36,56,prob.0,NA
1743,36,56,prob.media.0,NA
1743,36,57,alpha,NA
1743,36,57,beta,NA
1743,36,57,prob.0,NA
1743,36,57,prob.media.0,NA
1743,36,58,alpha,NA
1743,36,58,beta,NA
1743,36,58,prob.0,NA
1743,36,58,prob.media.0,NA
1743,36,59,alpha,NA
1743,36,59,beta,NA
1743,36,59,prob.0,NA
1743,36,59,prob.media.0,NA
1743,36,60,alpha,NA
1743,36,60,beta,NA
1743,36,60,prob.0,NA
1743,36,60,prob.media.0,NA
1743,36,61,alpha,NA
1743,36,61,beta,NA
1743,36,61,prob.0,NA
1743,36,61,prob.media.0,NA
1743,36,62,alpha,NA
1743,36,62,beta,NA
1743,36,62,prob.0,NA
1743,36,62,prob.media.0,NA
1743,36,63,alpha,NA
1743,36,63,beta,NA
1743,36,63,prob.0,NA
1743,36,63,prob.media.0,NA
1743,36,64,alpha,NA
1743,36,64,beta,NA
1743,36,64,prob.0,NA
1743,36,64,prob.media.0,NA
1743,36,65,alpha,NA
1743,36,65,beta,NA
1743,36,65,prob.0,NA
1743,36,65,prob.media.0,NA
1743,36,66,alpha,NA
1743,36,66,beta,NA
1743,36,66,prob.0,NA
1743,36,66,prob.media.0,NA
1743,36,67,alpha,NA
1743,36,67,beta,NA
1743,36,67,prob.0,NA
1743,36,67,prob.media.0,NA
1743,36,68,alpha,NA
1743,36,68,beta,NA
1743,36,68,prob.0,NA
1743,36,68,prob.media.0,NA
1743,36,69,alpha,NA
1743,36,69,beta,NA
1743,36,69,prob.0,NA
1743,36,69,prob.media.0,NA
1743,36,70,alpha,NA
1743,36,70,beta,NA
1743,36,70,prob.0,NA
1743,36,70,prob.media.0,NA
1743,36,71,alpha,NA
1743,36,71,beta,NA
1743,36,71,prob.0,NA
1743,36,71,prob.media.0,NA
1743,36,72,alpha,NA
1743,36,72,beta,NA
1743,36,72,prob.0,NA
1743,36,72,prob.media.0,NA
1743,54,1,alpha,NA
1743,54,1,beta,NA
1743,54,1,prob.0,NA
1743,54,1,prob.media.0,NA
1743,54,2,alpha,NA
1743,54,2,beta,NA
1743,54,2,prob.0,NA
1743,54,2,prob.media.0,NA
1743,54,3,alpha,NA
1743,54,3,beta,NA
1743,54,3,prob.0,NA
1743,54,3,prob.media.0,NA
1743,54,4,alpha,NA
1743,54,4,beta,NA
1743,54,4,prob.0,NA
1743,54,4,prob.media.0,NA
1743,54,5,alpha,NA
1743,54,5,beta,NA
1743,54,5,prob.0,NA
1743,54,5,prob.media.0,NA
1743,54,6,alpha,NA
1743,54,6,beta,NA
1743,54,6,prob.0,NA
1743,54,6,prob.media.0,NA
1743,54,7,alpha,NA
1743,54,7,beta,NA
1743,54,7,prob.0,NA
1743,54,7,prob.media.0,NA
1743,54,8,alpha,NA
1743,54,8,beta,NA
1743,54,8,prob.0,NA
1743,54,8,prob.media.0,NA
1743,54,9,alpha,NA
1743,54,9,beta,NA
1743,54,9,prob.0,NA
1743,54,9,prob.media.0,NA
1743,54,10,alpha,NA
1743,54,10,beta,NA
1743,54,10,prob.0,NA
1743,54,10,prob.media.0,NA
1743,54,11,alpha,NA
1743,54,11,beta,NA
1743,54,11,prob.0,NA
1743,54,11,prob.media.0,NA
1743,54,12,alpha,NA
1743,54,12,beta,NA
1743,54,12,prob.0,NA
1743,54,12,prob.media.0,NA
1743,54,13,alpha,NA
1743,54,13,beta,NA
1743,54,13,prob.0,NA
1743,54,13,prob.media.0,NA
1743,54,14,alpha,NA
1743,54,14,beta,NA
1743,54,14,prob.0,NA
1743,54,14,prob.media.0,NA
1743,54,15,alpha,NA
1743,54,15,beta,NA
1743,54,15,prob.0,NA
1743,54,15,prob.media.0,NA
1743,54,16,alpha,NA
1743,54,16,beta,NA
1743,54,16,prob.0,NA
1743,54,16,prob.media.0,NA
1743,54,17,alpha,NA
1743,54,17,beta,NA
1743,54,17,prob.0,NA
1743,54,17,prob.media.0,NA
1743,54,18,alpha,NA
1743,54,18,beta,NA
1743,54,18,prob.0,NA
1743,54,18,prob.media.0,NA
1743,54,19,alpha,NA
1743,54,19,beta,NA
1743,54,19,prob.0,NA
1743,54,19,prob.media.0,NA
1743,54,20,alpha,NA
1743,54,20,beta,NA
1743,54,20,prob.0,NA
1743,54,20,prob.media.0,NA
1743,54,21,alpha,NA
1743,54,21,beta,NA
1743,54,21,prob.0,NA
1743,54,21,prob.media.0,NA
1743,54,22,alpha,NA
1743,54,22,beta,NA
1743,54,22,prob.0,NA
1743,54,22,prob.media.0,NA
1743,54,23,alpha,NA
1743,54,23,beta,NA
1743,54,23,prob.0,NA
1743,54,23,prob.media.0,NA
1743,54,24,alpha,NA
1743,54,24,beta,NA
1743,54,24,prob.0,NA
1743,54,24,prob.media.0,NA
1743,54,25,alpha,NA
1743,54,25,beta,NA
1743,54,25,prob.0,NA
1743,54,25,prob.media.0,NA
1743,54,26,alpha,NA
1743,54,26,beta,NA
1743,54,26,prob.0,NA
1743,54,26,prob.media.0,NA
1743,54,27,alpha,NA
1743,54,27,beta,NA
1743,54,27,prob.0,NA
1743,54,27,prob.media.0,NA
1743,54,28,alpha,NA
1743,54,28,beta,NA
1743,54,28,prob.0,NA
1743,54,28,prob.media.0,NA
1743,54,29,alpha,NA
1743,54,29,beta,NA
1743,54,29,prob.0,NA
1743,54,29,prob.media.0,NA
1743,54,30,alpha,NA
1743,54,30,beta,NA
1743,54,30,prob.0,NA
1743,54,30,prob.media.0,NA
1743,54,31,alpha,NA
1743,54,31,beta,NA
1743,54,31,prob.0,NA
1743,54,31,prob.media.0,NA
1743,54,32,alpha,NA
1743,54,32,beta,NA
1743,54,32,prob.0,NA
1743,54,32,prob.media.0,NA
1743,54,33,alpha,NA
1743,54,33,beta,NA
1743,54,33,prob.0,NA
1743,54,33,prob.media.0,NA
1743,54,34,alpha,NA
1743,54,34,beta,NA
1743,54,34,prob.0,NA
1743,54,34,prob.media.0,NA
1743,54,35,alpha,NA
1743,54,35,beta,NA
1743,54,35,prob.0,NA
1743,54,35,prob.media.0,NA
1743,54,36,alpha,NA
1743,54,36,beta,NA
1743,54,36,prob.0,NA
1743,54,36,prob.media.0,NA
1743,54,37,alpha,NA
1743,54,37,beta,NA
1743,54,37,prob.0,NA
1743,54,37,prob.media.0,NA
1743,54,38,alpha,NA
1743,54,38,beta,NA
1743,54,38,prob.0,NA
1743,54,38,prob.media.0,NA
1743,54,39,alpha,NA
1743,54,39,beta,NA
1743,54,39,prob.0,NA
1743,54,39,prob.media.0,NA
1743,54,40,alpha,NA
1743,54,40,beta,NA
1743,54,40,prob.0,NA
1743,54,40,prob.media.0,NA
1743,54,41,alpha,NA
1743,54,41,beta,NA
1743,54,41,prob.0,NA
1743,54,41,prob.media.0,NA
1743,54,42,alpha,NA
1743,54,42,beta,NA
1743,54,42,prob.0,NA
1743,54,42,prob.media.0,NA
1743,54,43,alpha,NA
1743,54,43,beta,NA
1743,54,43,prob.0,NA
1743,54,43,prob.media.0,NA
1743,54,44,alpha,NA
1743,54,44,beta,NA
1743,54,44,prob.0,NA
1743,54,44,prob.media.0,NA
1743,54,45,alpha,NA
1743,54,45,beta,NA
1743,54,45,prob.0,NA
1743,54,45,prob.media.0,NA
1743,54,46,alpha,NA
1743,54,46,beta,NA
1743,54,46,prob.0,NA
1743,54,46,prob.media.0,NA
1743,54,47,alpha,NA
1743,54,47,beta,NA
1743,54,47,prob.0,NA
1743,54,47,prob.media.0,NA
1743,54,48,alpha,NA
1743,54,48,beta,NA
1743,54,48,prob.0,NA
1743,54,48,prob.media.0,NA
1743,54,49,alpha,NA
1743,54,49,beta,NA
1743,54,49,prob.0,NA
1743,54,49,prob.media.0,NA
1743,54,50,alpha,NA
1743,54,50,beta,NA
1743,54,50,prob.0,NA
1743,54,50,prob.media.0,NA
1743,54,51,alpha,NA
1743,54,51,beta,NA
1743,54,51,prob.0,NA
1743,54,51,prob.media.0,NA
1743,54,52,alpha,NA
1743,54,52,beta,NA
1743,54,52,prob.0,NA
1743,54,52,prob.media.0,NA
1743,54,53,alpha,NA
1743,54,53,beta,NA
1743,54,53,prob.0,NA
1743,54,53,prob.media.0,NA
1743,54,54,alpha,NA
1743,54,54,beta,NA
1743,54,54,prob.0,NA
1743,54,54,prob.media.0,NA
1743,54,55,alpha,NA
1743,54,55,beta,NA
1743,54,55,prob.0,NA
1743,54,55,prob.media.0,NA
1743,54,56,alpha,NA
1743,54,56,beta,NA
1743,54,56,prob.0,NA
1743,54,56,prob.media.0,NA
1743,54,57,alpha,NA
1743,54,57,beta,NA
1743,54,57,prob.0,NA
1743,54,57,prob.media.0,NA
1743,54,58,alpha,NA
1743,54,58,beta,NA
1743,54,58,prob.0,NA
1743,54,58,prob.media.0,NA
1743,54,59,alpha,NA
1743,54,59,beta,NA
1743,54,59,prob.0,NA
1743,54,59,prob.media.0,NA
1743,54,60,alpha,NA
1743,54,60,beta,NA
1743,54,60,prob.0,NA
1743,54,60,prob.media.0,NA
1743,54,61,alpha,NA
1743,54,61,beta,NA
1743,54,61,prob.0,NA
1743,54,61,prob.media.0,NA
1743,54,62,alpha,NA
1743,54,62,beta,NA
1743,54,62,prob.0,NA
1743,54,62,prob.media.0,NA
1743,54,63,alpha,NA
1743,54,63,beta,NA
1743,54,63,prob.0,NA
1743,54,63,prob.media.0,NA
1743,54,64,alpha,NA
1743,54,64,beta,NA
1743,54,64,prob.0,NA
1743,54,64,prob.media.0,NA
1743,54,65,alpha,NA
1743,54,65,beta,NA
1743,54,65,prob.0,NA
1743,54,65,prob.media.0,NA
1743,54,66,alpha,NA
1743,54,66,beta,NA
1743,54,66,prob.0,NA
1743,54,66,prob.media.0,NA
1743,54,67,alpha,NA
1743,54,67,beta,NA
1743,54,67,prob.0,NA
1743,54,67,prob.media.0,NA
1743,54,68,alpha,NA
1743,54,68,beta,NA
1743,54,68,prob.0,NA
1743,54,68,prob.media.0,NA
1743,54,69,alpha,NA
1743,54,69,beta,NA
1743,54,69,prob.0,NA
1743,54,69,prob.media.0,NA
1743,54,70,alpha,NA
1743,54,70,beta,NA
1743,54,70,prob.0,NA
1743,54,70,prob.media.0,NA
1743,54,71,alpha,NA
1743,54,71,beta,NA
1743,54,71,prob.0,NA
1743,54,71,prob.media.0,NA
1743,54,72,alpha,NA
1743,54,72,beta,NA
1743,54,72,prob.0,NA
1743,54,72,prob.media.0,NA
1743,72,1,alpha,NA
1743,72,1,beta,NA
1743,72,1,prob.0,NA
1743,72,1,prob.media.0,NA
1743,72,2,alpha,NA
1743,72,2,beta,NA
1743,72,2,prob.0,NA
1743,72,2,prob.media.0,NA
1743,72,3,alpha,NA
1743,72,3,beta,NA
1743,72,3,prob.0,NA
1743,72,3,prob.media.0,NA
1743,72,4,alpha,NA
1743,72,4,beta,NA
1743,72,4,prob.0,NA
1743,72,4,prob.media.0,NA
1743,72,5,alpha,NA
1743,72,5,beta,NA
1743,72,5,prob.0,NA
1743,72,5,prob.media.0,NA
1743,72,6,alpha,NA
1743,72,6,beta,NA
1743,72,6,prob.0,NA
1743,72,6,prob.media.0,NA
1743,72,7,alpha,NA
1743,72,7,beta,NA
1743,72,7,prob.0,NA
1743,72,7,prob.media.0,NA
1743,72,8,alpha,NA
1743,72,8,beta,NA
1743,72,8,prob.0,NA
1743,72,8,prob.media.0,NA
1743,72,9,alpha,NA
1743,72,9,beta,NA
1743,72,9,prob.0,NA
1743,72,9,prob.media.0,NA
1743,72,10,alpha,NA
1743,72,10,beta,NA
1743,72,10,prob.0,NA
1743,72,10,prob.media.0,NA
1743,72,11,alpha,NA
1743,72,11,beta,NA
1743,72,11,prob.0,NA
1743,72,11,prob.media.0,NA
1743,72,12,alpha,NA
1743,72,12,beta,NA
1743,72,12,prob.0,NA
1743,72,12,prob.media.0,NA
1743,72,13,alpha,NA
1743,72,13,beta,NA
1743,72,13,prob.0,NA
1743,72,13,prob.media.0,NA
1743,72,14,alpha,NA
1743,72,14,beta,NA
1743,72,14,prob.0,NA
1743,72,14,prob.media.0,NA
1743,72,15,alpha,NA
1743,72,15,beta,NA
1743,72,15,prob.0,NA
1743,72,15,prob.media.0,NA
1743,72,16,alpha,NA
1743,72,16,beta,NA
1743,72,16,prob.0,NA
1743,72,16,prob.media.0,NA
1743,72,17,alpha,NA
1743,72,17,beta,NA
1743,72,17,prob.0,NA
1743,72,17,prob.media.0,NA
1743,72,18,alpha,NA
1743,72,18,beta,NA
1743,72,18,prob.0,NA
1743,72,18,prob.media.0,NA
1743,72,19,alpha,NA
1743,72,19,beta,NA
1743,72,19,prob.0,NA
1743,72,19,prob.media.0,NA
1743,72,20,alpha,NA
1743,72,20,beta,NA
1743,72,20,prob.0,NA
1743,72,20,prob.media.0,NA
1743,72,21,alpha,NA
1743,72,21,beta,NA
1743,72,21,prob.0,NA
1743,72,21,prob.media.0,NA
1743,72,22,alpha,NA
1743,72,22,beta,NA
1743,72,22,prob.0,NA
1743,72,22,prob.media.0,NA
1743,72,23,alpha,NA
1743,72,23,beta,NA
1743,72,23,prob.0,NA
1743,72,23,prob.media.0,NA
1743,72,24,alpha,NA
1743,72,24,beta,NA
1743,72,24,prob.0,NA
1743,72,24,prob.media.0,NA
1743,72,25,alpha,NA
1743,72,25,beta,NA
1743,72,25,prob.0,NA
1743,72,25,prob.media.0,NA
1743,72,26,alpha,NA
1743,72,26,beta,NA
1743,72,26,prob.0,NA
1743,72,26,prob.media.0,NA
1743,72,27,alpha,NA
1743,72,27,beta,NA
1743,72,27,prob.0,NA
1743,72,27,prob.media.0,NA
1743,72,28,alpha,NA
1743,72,28,beta,NA
1743,72,28,prob.0,NA
1743,72,28,prob.media.0,NA
1743,72,29,alpha,NA
1743,72,29,beta,NA
1743,72,29,prob.0,NA
1743,72,29,prob.media.0,NA
1743,72,30,alpha,NA
1743,72,30,beta,NA
1743,72,30,prob.0,NA
1743,72,30,prob.media.0,NA
1743,72,31,alpha,NA
1743,72,31,beta,NA
1743,72,31,prob.0,NA
1743,72,31,prob.media.0,NA
1743,72,32,alpha,NA
1743,72,32,beta,NA
1743,72,32,prob.0,NA
1743,72,32,prob.media.0,NA
1743,72,33,alpha,NA
1743,72,33,beta,NA
1743,72,33,prob.0,NA
1743,72,33,prob.media.0,NA
1743,72,34,alpha,NA
1743,72,34,beta,NA
1743,72,34,prob.0,NA
1743,72,34,prob.media.0,NA
1743,72,35,alpha,NA
1743,72,35,beta,NA
1743,72,35,prob.0,NA
1743,72,35,prob.media.0,NA
1743,72,36,alpha,NA
1743,72,36,beta,NA
1743,72,36,prob.0,NA
1743,72,36,prob.media.0,NA
1743,72,37,alpha,NA
1743,72,37,beta,NA
1743,72,37,prob.0,NA
1743,72,37,prob.media.0,NA
1743,72,38,alpha,NA
1743,72,38,beta,NA
1743,72,38,prob.0,NA
1743,72,38,prob.media.0,NA
1743,72,39,alpha,NA
1743,72,39,beta,NA
1743,72,39,prob.0,NA
1743,72,39,prob.media.0,NA
1743,72,40,alpha,NA
1743,72,40,beta,NA
1743,72,40,prob.0,NA
1743,72,40,prob.media.0,NA
1743,72,41,alpha,NA
1743,72,41,beta,NA
1743,72,41,prob.0,NA
1743,72,41,prob.media.0,NA
1743,72,42,alpha,NA
1743,72,42,beta,NA
1743,72,42,prob.0,NA
1743,72,42,prob.media.0,NA
1743,72,43,alpha,NA
1743,72,43,beta,NA
1743,72,43,prob.0,NA
1743,72,43,prob.media.0,NA
1743,72,44,alpha,NA
1743,72,44,beta,NA
1743,72,44,prob.0,NA
1743,72,44,prob.media.0,NA
1743,72,45,alpha,NA
1743,72,45,beta,NA
1743,72,45,prob.0,NA
1743,72,45,prob.media.0,NA
1743,72,46,alpha,NA
1743,72,46,beta,NA
1743,72,46,prob.0,NA
1743,72,46,prob.media.0,NA
1743,72,47,alpha,NA
1743,72,47,beta,NA
1743,72,47,prob.0,NA
1743,72,47,prob.media.0,NA
1743,72,48,alpha,NA
1743,72,48,beta,NA
1743,72,48,prob.0,NA
